"","DATE","Type","work","mean","sd","min","25%","50%","75%","max"
"1385",2011-11-24,"pm10","home",36.846,10.652,24,28,34,47,53
"1386",2011-11-24,"pm10","work",52.455,8.971,39,45,55,60.5,64
"1387",2011-11-25,"pm10","home",59.462,29.517,30,33,43,91,103
"1388",2011-11-25,"pm10","work",72.455,12.086,60,64,68,78.5,98
"1389",2011-11-26,"pm10","home",75.538,8.303,66,68,72,84,88
"1390",2011-11-26,"pm10","work",91.818,6.661,82,89,91,94.5,106
"1391",2011-11-27,"pm10","home",54.083,6.543,46,49.75,52,58.5,66
"1392",2011-11-27,"pm10","work",62.909,8.018,49,59,66,67.5,76
"1393",2011-11-28,"pm10","home",61.455,23.704,41,43.5,52,80.5,98
"1394",2011-11-28,"pm10","work",88.5,6.676,80,85.5,86,91.25,99
"1395",2011-11-29,"pm10","home",72,43.407,18,31,85,91,152
"1396",2011-11-29,"pm10","work",81.273,38.559,31,52,77,97,156
"1397",2011-11-30,"pm10","home",9,5.85,4,6,7,9,24
"1398",2011-11-30,"pm10","work",6.909,1.7,5,5.5,7,8,10
"1399",2011-12-01,"pm10","home",12.833,4.708,8,9.5,12.5,14,21
"1400",2011-12-01,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"1401",2011-12-02,"pm10","home",23.636,5.372,18,20,22,27.5,33
"1402",2011-12-02,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"1403",2011-12-03,"pm10","home",23.077,19.418,4,8,14,43,52
"1404",2011-12-03,"pm10","work",36.091,11.122,17,29,39,44,50
"1405",2011-12-04,"pm10","home",41,11.121,27,31,43,49,60
"1406",2011-12-04,"pm10","work",65.364,10.782,46,60.5,64,73,82
"1407",2011-12-05,"pm10","home",59.692,34.941,21,29,50,85,113
"1408",2011-12-05,"pm10","work",62.818,20.425,37,47,60,75.5,94
"1409",2011-12-06,"pm10","home",68.231,14.231,46,56,74,78,88
"1410",2011-12-06,"pm10","work",57,10.909,47,49,53,63,75
"1411",2011-12-07,"pm10","home",87,13.922,68,73,90,97,108
"1412",2011-12-07,"pm10","work",101.455,12.918,87,92.5,98,108.5,125
"1413",2011-12-08,"pm10","home",77.615,15.092,55,65,81,90,96
"1414",2011-12-08,"pm10","work",76.818,9.631,66,69,73,85,92
"1415",2011-12-09,"pm10","home",46.923,6.512,34,43,47,52,56
"1416",2011-12-09,"pm10","work",60.667,6.225,50,59,62,65,67
"1417",2011-12-10,"pm10","home",47.308,26.456,21,27,38,70,95
"1418",2011-12-10,"pm10","work",56.455,6.121,46,53,56,61.5,66
"1419",2011-12-11,"pm10","home",65.769,13.211,42,58,70,74,86
"1420",2011-12-11,"pm10","work",62.545,8.858,54,56,58,70,78
"1421",2011-12-12,"pm10","home",61.923,13.889,41,49,67,72,79
"1422",2011-12-12,"pm10","work",68.364,17.546,48,54,66,79.5,96
"1423",2011-12-13,"pm10","home",81.154,35.36,47,49,64,120,128
"1424",2011-12-13,"pm10","work",84.818,17.134,64,69.5,82,97.5,110
"1425",2011-12-14,"pm10","home",106.615,25.944,77,84,98,122,151
"1426",2011-12-14,"pm10","work",114.909,11.717,95,108.5,118,121.5,131
"1427",2011-12-15,"pm10","home",37.308,9.322,22,29,40,43,57
"1428",2011-12-15,"pm10","work",40.091,7.93,31,34.5,38,44.5,55
"1429",2011-12-16,"pm10","home",39.385,8.431,26,34,40,47,51
"1430",2011-12-16,"pm10","work",50,5.882,39,49,51,53,59
"1431",2011-12-17,"pm10","home",51,11.965,30,43,53,61,69
"1432",2011-12-17,"pm10","work",54,13.748,42,44.5,48,59.5,85
"1433",2011-12-18,"pm10","home",44.154,7.862,30,41,42,50,59
"1434",2011-12-18,"pm10","work",61.091,9.924,49,54.5,59,64.5,78
"1435",2011-12-19,"pm10","home",50.154,25.016,22,28,42,76,85
"1436",2011-12-19,"pm10","work",64.909,16.784,45,55.5,57,73.5,100
"1437",2011-12-20,"pm10","home",68.154,15.837,46,53,67,84,90
"1438",2011-12-20,"pm10","work",76.545,14.355,60,64,80,85,102
"1439",2011-12-21,"pm10","home",62.308,9.835,49,54,64,70,81
"1440",2011-12-21,"pm10","work",88.455,6.235,78,86.5,88,91,99
"1441",2011-12-22,"pm10","home",46.231,6.207,35,43,45,50,59
"1442",2011-12-22,"pm10","work",57.111,13.724,42,45,51,68,77
"1443",2011-12-23,"pm10","home",39.154,8.811,28,33,36,46,57
"1444",2011-12-23,"pm10","work",55.455,11.553,39,47.5,54,59.5,75
"1445",2011-12-24,"pm10","home",32.308,5.006,25,30,33,34,42
"1446",2011-12-24,"pm10","work",38,11.593,24,29.5,33,49,58
"1447",2011-12-25,"pm10","home",26.308,3.838,21,24,27,28,32
"1448",2011-12-25,"pm10","work",29.545,3.475,26,27,28,32,35
"1449",2011-12-26,"pm10","home",32.769,8.217,23,26,30,40,47
"1450",2011-12-26,"pm10","work",45.364,7.004,36,39.5,45,52,55
"1451",2011-12-27,"pm10","home",59.538,27.29,31,38,46,91,97
"1452",2011-12-27,"pm10","work",77.364,11.021,61,70,78,84.5,94
"1453",2011-12-28,"pm10","home",87.077,8.119,76,78,89,95,96
"1454",2011-12-28,"pm10","work",92.636,9.76,77,86.5,92,98.5,113
"1455",2011-12-29,"pm10","home",101.692,26.973,75,84,90,115,147
"1456",2011-12-29,"pm10","work",103.545,17.996,77,89,110,116.5,133
"1457",2011-12-30,"pm10","home",100.846,8.163,83,97,99,107,116
"1458",2011-12-30,"pm10","work",146.727,16.728,112,138.5,151,158,165
"1459",2011-12-31,"pm10","home",96.692,4.27,90,93,97,99,106
"1460",2011-12-31,"pm10","work",107.455,22.932,80,93,102,125,145
"1461",2012-01-01,"pm10","home",85.615,4.174,79,83,86,87,97
"1462",2012-01-01,"pm10","work",80.091,16.226,48,68.5,89,93.5,96
"1463",2012-01-02,"pm10","home",86,10.559,69,79,88,93,102
"1464",2012-01-02,"pm10","work",107.727,16.05,72,104,113,117,128
"1465",2012-01-03,"pm10","home",84.231,10.94,63,79,82,88,109
"1466",2012-01-03,"pm10","work",100.818,15.257,80,93,99,106.5,128
"1467",2012-01-04,"pm10","home",61.154,9.957,47,54,63,69,76
"1468",2012-01-04,"pm10","work",78.727,10.919,64,69.5,79,86.5,97
"1469",2012-01-05,"pm10","home",54.462,6.489,47,49,52,62,64
"1470",2012-01-05,"pm10","work",64.182,21.409,38,49.5,57,79,106
"1471",2012-01-06,"pm10","home",63.308,16.235,47,52,56,78,91
"1472",2012-01-06,"pm10","work",64.909,14.131,50,55.5,59,75,92
"1473",2012-01-07,"pm10","home",88.692,8.26,78,83,87,92,105
"1474",2012-01-07,"pm10","work",108,12.025,90,100.5,109,115.5,133
"1475",2012-01-08,"pm10","home",85.308,10.649,68,78,89,93,101
"1476",2012-01-08,"pm10","work",96.545,24.122,61,74.5,100,118.5,123
"1477",2012-01-09,"pm10","home",105.923,32.289,77,79,87,138,154
"1478",2012-01-09,"pm10","work",134.182,21.386,99,117,139,148.5,165
"1479",2012-01-10,"pm10","home",88.923,24.703,67,73,78,100,138
"1480",2012-01-10,"pm10","work",98.222,19.614,71,81,100,114,122
"1481",2012-01-11,"pm10","home",57.923,5.283,49,55,57,63,67
"1482",2012-01-11,"pm10","work",71.909,12.478,55,62.5,66,84.5,90
"1483",2012-01-12,"pm10","home",54.769,10.647,34,47,58,62,72
"1484",2012-01-12,"pm10","work",56,16.817,37,45,50,70.5,83
"1485",2012-01-13,"pm10","home",50.769,14.822,31,47,48,55,86
"1486",2012-01-13,"pm10","work",99.273,36.911,48,72,95,133.5,149
"1487",2012-01-14,"pm10","home",38.769,5.54,32,35,38,41,53
"1488",2012-01-14,"pm10","work",65.273,22.953,39,47,59,78,115
"1489",2012-01-15,"pm10","home",53.077,14.824,36,41,46,67,79
"1490",2012-01-15,"pm10","work",58.818,6.57,49,53,59,64.5,69
"1491",2012-01-16,"pm10","home",69.462,15.463,53,59,60,80,94
"1492",2012-01-16,"pm10","work",69.727,11.1,48,65,70,79,83
"1493",2012-01-17,"pm10","home",70.846,15.879,53,57,66,84,102
"1494",2012-01-17,"pm10","work",72.818,5.269,64,67.5,76,77,78
"1495",2012-01-18,"pm10","home",114.077,35.547,81,84,91,156,162
"1496",2012-01-18,"pm10","work",156.545,16.33,131,149,151,169,184
"1497",2012-01-19,"pm10","home",87.538,58.845,18,22,108,120,170
"1498",2012-01-19,"pm10","work",42.182,17.011,23,28.5,34,54,75
"1499",2012-01-20,"pm10","home",18.615,4.154,10,16,19,22,24
"1500",2012-01-20,"pm10","work",28.545,7.448,18,23,27,36,38
"1501",2012-01-21,"pm10","home",63.167,57.016,18,18.75,25.5,113.75,150
"1502",2012-01-21,"pm10","work",36,12.166,24,28,32,37,62
"1503",2012-01-22,"pm10","home",72.154,44.111,35,39,44,106,149
"1504",2012-01-22,"pm10","work",39.273,5.746,27,36,39,43.5,46
"1505",2012-01-23,"pm10","home",27.462,4.719,19,24,29,30,36
"1506",2012-01-23,"pm10","work",28.182,5.326,21,22.5,30,33,33
"1507",2012-01-24,"pm10","home",26.308,4.608,20,22,25,29,33
"1508",2012-01-24,"pm10","work",29.818,5.913,22,26.5,28,33,40
"1509",2012-01-25,"pm10","home",32.462,6.741,25,27,30,38,44
"1510",2012-01-25,"pm10","work",28.364,2.942,24,26,29,30,33
"1511",2012-01-26,"pm10","home",48.231,22.841,25,29,36,68,87
"1512",2012-01-26,"pm10","work",65.364,14.962,44,55,67,78,85
"1513",2012-01-27,"pm10","home",79.923,14.591,52,74,78,85,111
"1514",2012-01-27,"pm10","work",104.182,5.528,93,101.5,104,109,111
"1515",2012-01-28,"pm10","home",44.769,7.108,33,41,46,50,54
"1516",2012-01-28,"pm10","work",57.818,9.474,44,50,59,64,73
"1517",2012-01-29,"pm10","home",46.615,5.108,40,42,45,50,55
"1518",2012-01-29,"pm10","work",56.727,20.775,33,39.5,48,75.5,87
"1519",2012-01-30,"pm10","home",36.385,5.268,29,32,35,40,45
"1520",2012-01-30,"pm10","work",52.182,10.543,36,42,54,59,66
"1521",2012-01-31,"pm10","home",47.846,10.761,34,40,44,57,69
"1522",2012-01-31,"pm10","work",69.778,7.345,61,65,67,76,82
"1523",2012-02-01,"pm10","home",45,18.982,23,27,40,58,76
"1524",2012-02-01,"pm10","work",43.909,11.562,30,33.5,43,52.5,63
"1525",2012-02-02,"pm10","home",39.846,5.771,27,37,39,44,49
"1526",2012-02-02,"pm10","work",51,5.814,40,49,51,54.5,59
"1527",2012-02-03,"pm10","home",40.154,5.829,31,35,41,44,48
"1528",2012-02-03,"pm10","work",53.455,8.722,39,47.5,55,59.5,66
"1529",2012-02-04,"pm10","home",56.385,14.402,40,45,56,64,82
"1530",2012-02-04,"pm10","work",67.818,15.645,46,59,66,74,97
"1531",2012-02-05,"pm10","home",58.231,8.197,48,49,60,63,76
"1532",2012-02-05,"pm10","work",58.909,10.7,45,50,59,65,75
"1533",2012-02-06,"pm10","home",53.077,7.889,41,49,53,57,67
"1534",2012-02-06,"pm10","work",76.091,8.372,65,70,73,83,89
"1535",2012-02-07,"pm10","home",64.462,34.659,29,37,64,78,137
"1536",2012-02-07,"pm10","work",100.727,44.576,40,58.5,116,140.5,149
"1537",2012-02-08,"pm10","home",33.769,9.884,23,27,33,38,58
"1538",2012-02-08,"pm10","work",57.182,13.423,39,49,57,60.5,81
"1539",2012-02-09,"pm10","home",25.538,5.333,19,20,26,28,36
"1540",2012-02-09,"pm10","work",55.182,12.311,39,45,58,64.5,74
"1541",2012-02-10,"pm10","home",36.538,6.753,30,31,32,41,50
"1542",2012-02-10,"pm10","work",52.182,12.797,36,42.5,49,64,70
"1543",2012-02-11,"pm10","home",28.769,6.26,19,24,29,32,40
"1544",2012-02-11,"pm10","work",53.636,17.031,27,40.5,53,66,79
"1545",2012-02-12,"pm10","home",35.154,9.281,23,28,35,39,53
"1546",2012-02-12,"pm10","work",50.818,12.279,39,43.5,47,52,79
"1547",2012-02-13,"pm10","home",68.692,34.685,35,40,50,105,119
"1548",2012-02-13,"pm10","work",47.364,16.842,26,36,43,55,83
"1549",2012-02-14,"pm10","home",101.077,8.2,89,98,99,103,119
"1550",2012-02-14,"pm10","work",92.091,24.452,61,68.5,91,113.5,122
"1551",2012-02-15,"pm10","home",64.615,20.694,49,53,55,62,113
"1552",2012-02-15,"pm10","work",66.727,17.726,50,50.5,67,81,99
"1553",2012-02-16,"pm10","home",41.308,9.16,28,36,39,44,60
"1554",2012-02-16,"pm10","work",66.818,9.908,55,61.5,67,68,93
"1555",2012-02-17,"pm10","home",36.462,8.192,26,29,38,45,48
"1556",2012-02-17,"pm10","work",54,5.477,49,50,52,56,64
"1557",2012-02-18,"pm10","home",42.375,4.502,36,40.25,42.5,44,51
"1558",2012-02-18,"pm10","work",57,9.823,45,51,55,66,68
"1559",2012-02-19,"pm10","home",NA,NA,Inf,NA,NA,NA,-Inf
"1560",2012-02-19,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"1561",2012-02-20,"pm10","home",64.8,4.324,60,62,64,67,71
"1562",2012-02-20,"pm10","work",73,6.782,65,68.5,70,78,83
"1563",2012-02-21,"pm10","home",84.462,26.425,58,63,70,113,122
"1564",2012-02-21,"pm10","work",113.182,12.164,94,102.5,118,122,128
"1565",2012-02-22,"pm10","home",91.692,13.859,72,78,93,103,110
"1566",2012-02-22,"pm10","work",79.091,21.961,60,64,68,91.5,117
"1567",2012-02-23,"pm10","home",75.231,22.118,49,56,68,99,106
"1568",2012-02-23,"pm10","work",77.182,8.565,62,72.5,79,84,87
"1569",2012-02-24,"pm10","home",109.333,12.978,95,98.75,104.5,117.25,136
"1570",2012-02-24,"pm10","work",91.909,10.163,79,84.5,90,97,109
"1571",2012-02-25,"pm10","home",75.308,21.27,55,59,67,85,114
"1572",2012-02-25,"pm10","work",68.545,22.558,41,51.5,64,85.5,104
"1573",2012-02-26,"pm10","home",45.615,2.468,41,44,45,48,49
"1574",2012-02-26,"pm10","work",52.455,6.532,44,47.5,52,56.5,64
"1575",2012-02-27,"pm10","home",48.154,7.081,39,42,48,55,58
"1576",2012-02-27,"pm10","work",59.455,16.133,45,48.5,51,68,93
"1577",2012-02-28,"pm10","home",58.769,13.424,44,47,53,73,77
"1578",2012-02-28,"pm10","work",67.8,9.355,57,61,64,76.25,82
"1579",2012-02-29,"pm10","home",62.231,5.776,54,57,62,66,72
"1580",2012-02-29,"pm10","work",67.818,13.075,51,58,70,76.5,89
"1581",2012-03-01,"pm10","home",59.923,8.301,48,54,59,64,75
"1582",2012-03-01,"pm10","work",79.818,14.006,59,69.5,84,91.5,97
"1583",2012-03-02,"pm10","home",42.077,20.361,13,19,53,56,66
"1584",2012-03-02,"pm10","work",40.636,13.648,23,28,36,53.5,57
"1585",2012-03-03,"pm10","home",22.154,8.697,14,16,18,27,39
"1586",2012-03-03,"pm10","work",31.091,6.564,19,26,32,36.5,39
"1587",2012-03-04,"pm10","home",20.769,2.713,16,19,21,22,25
"1588",2012-03-04,"pm10","work",25,2.191,22,23.5,25,26.5,29
"1589",2012-03-05,"pm10","home",18.154,4.1,12,16,17,22,25
"1590",2012-03-05,"pm10","work",24.455,4.39,19,22,23,25,34
"1591",2012-03-06,"pm10","home",40.923,42.414,4,8,14,83,106
"1592",2012-03-06,"pm10","work",90.727,58.395,21,28.5,127,139.5,158
"1593",2012-03-07,"pm10","home",71.769,7.213,60,68,69,76,87
"1594",2012-03-07,"pm10","work",86.091,12.145,68,78,81,95,111
"1595",2012-03-08,"pm10","home",62.692,5.75,54,59,63,68,73
"1596",2012-03-08,"pm10","work",67.455,11.682,53,58,65,77,85
"1597",2012-03-09,"pm10","home",50.308,16.168,20,52,55,58,76
"1598",2012-03-09,"pm10","work",66.727,13.929,55,58,60,70,94
"1599",2012-03-10,"pm10","home",40.231,17.598,24,30,35,39,77
"1600",2012-03-10,"pm10","work",62.455,8.618,51,56,63,71.5,73
"1601",2012-03-11,"pm10","home",46.923,19.397,29,31,37,57,80
"1602",2012-03-11,"pm10","work",40.636,5.679,35,37,38,45,52
"1603",2012-03-12,"pm10","home",35.231,7.167,27,30,32,41,48
"1604",2012-03-12,"pm10","work",38.909,10.94,28,30,35,46.5,59
"1605",2012-03-13,"pm10","home",49.385,11.288,31,40,50,54,74
"1606",2012-03-13,"pm10","work",81.455,12.715,62,72,80,93.5,97
"1607",2012-03-14,"pm10","home",70.462,38.303,38,40,44,115,121
"1608",2012-03-14,"pm10","work",67.909,14.598,55,59,61,74.5,100
"1609",2012-03-15,"pm10","home",91.923,15.914,72,79,93,100,120
"1610",2012-03-15,"pm10","work",71.091,28.804,47,51.5,54,89.5,119
"1611",2012-03-16,"pm10","home",58.769,20.413,27,41,65,71,86
"1612",2012-03-16,"pm10","work",75.9,9.597,58,70.75,77.5,82.5,89
"1613",2012-03-17,"pm10","home",20.25,5.676,14,16.75,18,23.5,31
"1614",2012-03-17,"pm10","work",47.25,4.132,40,44.5,49,50,52
"1615",2012-03-18,"pm10","home",NA,NA,Inf,NA,NA,NA,-Inf
"1616",2012-03-18,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"1617",2012-03-19,"pm10","home",33.6,7.232,26,28,32,39,43
"1618",2012-03-19,"pm10","work",41.667,3.077,36,41.25,42.5,43,45
"1619",2012-03-20,"pm10","home",41.462,10.211,27,33,46,48,55
"1620",2012-03-20,"pm10","work",55.545,5.939,49,51.5,54,58,69
"1621",2012-03-21,"pm10","home",48.615,9.188,37,42,45,51,66
"1622",2012-03-21,"pm10","work",54.625,16.388,38,42.75,49,64.25,87
"1623",2012-03-22,"pm10","home",91.538,58.517,38,46,54,154,175
"1624",2012-03-22,"pm10","work",115.091,30.458,71,86.5,125,143,148
"1625",2012-03-23,"pm10","home",45.462,42.622,16,19,33,46,163
"1626",2012-03-23,"pm10","work",27.455,14.201,17,19,20,29.5,58
"1627",2012-03-24,"pm10","home",30.462,8.809,17,22,31,39,40
"1628",2012-03-24,"pm10","work",40.455,4.275,35,36.5,40,43.5,48
"1629",2012-03-25,"pm10","home",55.231,30.114,30,37,39,61,125
"1630",2012-03-25,"pm10","work",74,36.26,41,49,52,99.5,138
"1631",2012-03-26,"pm10","home",47.769,9.103,37,40,48,53,67
"1632",2012-03-26,"pm10","work",62.455,11.767,50,52,60,70.5,84
"1633",2012-03-27,"pm10","home",65.308,19.695,41,48,59,86,93
"1634",2012-03-27,"pm10","work",70.727,9.456,58,62,70,77.5,84
"1635",2012-03-28,"pm10","home",131.923,29.985,102,107,117,164,177
"1636",2012-03-28,"pm10","work",131.364,19.628,103,116.5,125,151,157
"1637",2012-03-29,"pm10","home",116.231,45.391,58,66,142,150,173
"1638",2012-03-29,"pm10","work",101,16.846,82,89.25,98,105.25,133
"1639",2012-03-30,"pm10","home",55.308,12.168,39,44,57,59,76
"1640",2012-03-30,"pm10","work",67.091,9.772,54,58,65,75.5,81
"1641",2012-03-31,"pm10","home",58.923,12.393,46,50,56,61,93
"1642",2012-03-31,"pm10","work",101.636,42.172,56,70,86,135.5,176
"1643",2012-04-01,"pm10","home",88.077,16.153,56,82,93,96,112
"1644",2012-04-01,"pm10","work",96.909,14.159,82,85.5,94,103,125
"1645",2012-04-02,"pm10","home",76.615,16.766,47,65,84,88,102
"1646",2012-04-02,"pm10","work",114.545,22.862,73,105.5,112,129,146
"1647",2012-04-03,"pm10","home",29.385,16.791,11,14,25,47,49
"1648",2012-04-03,"pm10","work",34.818,16.857,14,18,40,50.5,56
"1649",2012-04-04,"pm10","home",65.846,40.916,31,35,46,87,146
"1650",2012-04-04,"pm10","work",117.091,30.154,66,99,132,137,143
"1651",2012-04-05,"pm10","home",52.077,9.57,43,45,48,57,76
"1652",2012-04-05,"pm10","work",63,15.627,36,55.5,65,72,85
"1653",2012-04-06,"pm10","home",44.769,6.71,35,39,45,48,55
"1654",2012-04-06,"pm10","work",47.636,11.183,32,37,48,54,65
"1655",2012-04-07,"pm10","home",47.154,6.504,40,43,44,51,59
"1656",2012-04-07,"pm10","work",46.455,6.578,39,41,45,51.5,57
"1657",2012-04-08,"pm10","home",58.154,8.03,49,52,57,63,76
"1658",2012-04-08,"pm10","work",77,6.261,64,74,79,81.5,86
"1659",2012-04-09,"pm10","home",79.077,27.738,49,54,68,110,116
"1660",2012-04-09,"pm10","work",99.091,7.993,89,93,97,104,115
"1661",2012-04-10,"pm10","home",103.154,48.701,39,49,131,144,156
"1662",2012-04-10,"pm10","work",98.455,38.035,47,65,117,127.5,153
"1663",2012-04-11,"pm10","home",24.615,10.421,8,16,29,34,36
"1664",2012-04-11,"pm10","work",43.182,13.512,20,32.5,48,51.5,61
"1665",2012-04-12,"pm10","home",49.231,6.559,40,45,50,52,62
"1666",2012-04-12,"pm10","work",69,8.989,53,65,66,75.5,86
"1667",2012-04-13,"pm10","home",61.462,17.614,42,48,53,79,87
"1668",2012-04-13,"pm10","work",88.545,11.012,74,80,87,94.5,109
"1669",2012-04-14,"pm10","home",66.692,7.192,54,62,66,71,80
"1670",2012-04-14,"pm10","work",78.636,13.246,62,66,78,87,101
"1671",2012-04-15,"pm10","home",44.385,9.605,31,36,43,52,64
"1672",2012-04-15,"pm10","work",56.545,11.492,38,49,57,62.5,74
"1673",2012-04-16,"pm10","home",44.769,13.743,30,33,37,58,66
"1674",2012-04-16,"pm10","work",72.2,11.83,53,64,71.5,83.25,88
"1675",2012-04-17,"pm10","home",62.846,8.764,51,57,62,68,80
"1676",2012-04-17,"pm10","work",74.455,8.092,60,71,75,79,85
"1677",2012-04-18,"pm10","home",65.615,10.516,53,58,63,70,86
"1678",2012-04-18,"pm10","work",67.455,10.299,58,61.5,63,70,90
"1679",2012-04-19,"pm10","home",68.846,16.668,53,57,65,75,107
"1680",2012-04-19,"pm10","work",62.455,21.064,37,45.5,57,82.5,97
"1681",2012-04-20,"pm10","home",65.385,18.941,40,52,60,85,95
"1682",2012-04-20,"pm10","work",63.727,9.86,52,58,62,66.5,89
"1683",2012-04-21,"pm10","home",23.385,10.211,9,13,28,31,36
"1684",2012-04-21,"pm10","work",21.182,9.347,13,14.5,17,26,38
"1685",2012-04-22,"pm10","home",16.231,10.281,4,8,13,22,37
"1686",2012-04-22,"pm10","work",16.818,4.895,11,12,17,21.5,23
"1687",2012-04-23,"pm10","home",75.462,55.296,27,30,36,139,146
"1688",2012-04-23,"pm10","work",127.636,31.146,75,104,129,152.5,166
"1689",2012-04-24,"pm10","home",99.615,20.357,64,88,101,104,140
"1690",2012-04-24,"pm10","work",84.9,13.144,69,74,81.5,94.25,108
"1691",2012-04-25,"pm10","home",61.308,35.006,11,23,79,89,100
"1692",2012-04-25,"pm10","work",49.545,21.064,25,34.5,42,62.5,92
"1693",2012-04-26,"pm10","home",25.308,13.996,11,13,17,38,43
"1694",2012-04-26,"pm10","work",42.333,3.841,38,40,41,46,48
"1695",2012-04-27,"pm10","home",48.385,7.964,37,42,52,54,61
"1696",2012-04-27,"pm10","work",56.273,7.115,45,51.5,56,61.5,68
"1697",2012-04-28,"pm10","home",53.923,7.686,42,47,56,59,65
"1698",2012-04-28,"pm10","work",67.182,6.539,57,63,67,73,75
"1699",2012-04-29,"pm10","home",62.615,11.573,49,51,62,76,77
"1700",2012-04-29,"pm10","work",66.818,5.173,60,63,66,70.5,75
"1701",2012-04-30,"pm10","home",52.385,13.799,30,44,53,63,76
"1702",2012-04-30,"pm10","work",57.091,11.614,42,50.5,53,62.5,84
"1703",2012-05-01,"pm10","home",31.385,6.85,20,26,32,37,40
"1704",2012-05-01,"pm10","work",32.727,3.495,28,30.5,32,35.5,39
"1705",2012-05-02,"pm10","home",24.077,5.267,17,20,25,27,34
"1706",2012-05-02,"pm10","work",26.909,5.907,14,24.5,27,31,35
"1707",2012-05-03,"pm10","home",19.538,5.517,10,15,19,22,32
"1708",2012-05-03,"pm10","work",28.455,5.26,18,26,31,31.5,36
"1709",2012-05-04,"pm10","home",50.154,41.986,17,21,36,63,156
"1710",2012-05-04,"pm10","work",61.667,29.18,35,42,47,68,123
"1711",2012-05-05,"pm10","home",80.077,24.226,53,63,76,96,127
"1712",2012-05-05,"pm10","work",96.909,43.263,48,60.5,83,137,164
"1713",2012-05-06,"pm10","home",58.077,3.73,53,56,58,59,68
"1714",2012-05-06,"pm10","work",57.091,5.907,48,53,57,62.5,65
"1715",2012-05-07,"pm10","home",68.846,18.069,47,52,65,87,90
"1716",2012-05-07,"pm10","work",84.091,5.467,79,79.5,82,87,96
"1717",2012-05-08,"pm10","home",77.769,7.928,69,71,77,83,95
"1718",2012-05-08,"pm10","work",83.182,17.081,59,67,88,97,105
"1719",2012-05-09,"pm10","home",101.077,22.951,72,91,99,104,164
"1720",2012-05-09,"pm10","work",121.727,16.193,105,110,119,127,159
"1721",2012-05-10,"pm10","home",63.077,20.039,32,43,72,77,86
"1722",2012-05-10,"pm10","work",79.182,9.379,66,74.5,78,83.5,96
"1723",2012-05-11,"pm10","home",34.077,10.673,24,25,30,42,56
"1724",2012-05-11,"pm10","work",49.818,7.481,41,44,46,55.5,62
"1725",2012-05-12,"pm10","home",50.154,25.55,26,31,34,78,86
"1726",2012-05-12,"pm10","work",60.636,17.924,37,43,65,75.5,85
"1727",2012-05-13,"pm10","home",76.923,13.943,53,69,82,87,96
"1728",2012-05-13,"pm10","work",82.182,10.935,66,74.5,82,89,101
"1729",2012-05-14,"pm10","home",53.538,4.176,46,50,55,56,59
"1730",2012-05-14,"pm10","work",67.545,13.11,50,56.5,67,76.5,87
"1731",2012-05-15,"pm10","home",59.154,8.153,48,54,58,63,74
"1732",2012-05-15,"pm10","work",68,10.198,56,58,69,74.5,83
"1733",2012-05-16,"pm10","home",69.385,11.969,55,62,63,76,94
"1734",2012-05-16,"pm10","work",84.545,5.126,76,81,86,87.5,94
"1735",2012-05-17,"pm10","home",60.615,8.752,43,58,61,65,77
"1736",2012-05-17,"pm10","work",58.364,18.688,39,42,50,71.5,90
"1737",2012-05-18,"pm10","home",57.846,7.625,49,53,56,62,77
"1738",2012-05-18,"pm10","work",63.818,12.952,48,51,64,72,84
"1739",2012-05-19,"pm10","home",60,6.887,51,54.25,61.5,64,71
"1740",2012-05-19,"pm10","work",56.8,9.028,46,50,54,61,73
"1741",2012-05-20,"pm10","home",NA,NA,Inf,NA,NA,NA,-Inf
"1742",2012-05-20,"pm10","work",NA,NA,Inf,NA,NA,NA,-Inf
"1743",2012-05-21,"pm10","home",54.4,5.128,48,51,54,59,60
"1744",2012-05-21,"pm10","work",44.571,6.294,35,41.5,45,48,53
"1745",2012-05-22,"pm10","home",47,9.145,37,39.5,45,52.5,66
"1746",2012-05-22,"pm10","work",47.9,5.744,37,46,47.5,51.75,57
"1747",2012-05-23,"pm10","home",51.538,13.01,39,44,48,54,88
"1748",2012-05-23,"pm10","work",56.2,19.871,40,41.5,46,68.25,94
"1749",2012-05-24,"pm10","home",49.692,7.123,44,45,48,51,68
"1750",2012-05-24,"pm10","work",77.455,11.588,60,70,76,84.5,97
"1751",2012-05-25,"pm10","home",65.077,21.85,44,46,55,84,97
"1752",2012-05-25,"pm10","work",91.182,18.362,62,82,91,99.5,122
"1753",2012-05-26,"pm10","home",89.692,11.448,71,84,85,101,109
"1754",2012-05-26,"pm10","work",79.545,12.879,62,70.5,79,89.5,101
"1755",2012-05-27,"pm10","home",62.462,11.949,50,53,61,65,87
"1756",2012-05-27,"pm10","work",53.818,7.222,43,49,54,59.5,64
"1757",2012-05-28,"pm10","home",66.308,26.927,39,47,52,91,111
"1758",2012-05-28,"pm10","work",84.545,23.338,55,62,89,107.5,110
"1759",2012-05-29,"pm10","home",53.385,6.789,45,50,52,57,67
"1760",2012-05-29,"pm10","work",52.7,4.945,48,49.25,50.5,56,62
